,summary,config,name
287,"{'_step': 152, 'graph': {'path': 'media/graph/graph_summary_2853659cd350e3302c2f.graph.json', 'size': 741, '_type': 'graph-file', 'sha256': '2853659cd350e3302c2f18235a7a7fae26b4c93f1393cd62e8d8765a10e54e04'}, '_wandb': {'runtime': 41}, 'binary_crossentropy': 6.363732723002613e-07, 'val_binary_accuracy': 1, 'loss': 6.363732723002613e-07, 'epoch': 152, 'val_loss': 0.00012757960939779878, 'binary_accuracy': 1, '_runtime': 44, '_timestamp': 1639542752, 'best_val_loss': 0.00012757960939779878, 'best_epoch': 152, 'val_binary_crossentropy': 0.00012757960939779878}","{'epochs': 750, 'dropout_2': 0.18305837823067383, 'trainable': True, 'batch_size': 27, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 1245, 'train_split': 0.7}",royal-sweep-175
288,"{'best_epoch': 128, 'epoch': 128, '_runtime': 40, '_timestamp': 1639542690, '_wandb': {'runtime': 38}, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.005231956951320171, 'binary_crossentropy': 4.809348297385441e-07, '_step': 128, 'graph': {'path': 'media/graph/graph_summary_40a7635e013a60066029.graph.json', 'size': 741, '_type': 'graph-file', 'sha256': '40a7635e013a600660292d1984930d26e5666ef7dde5210d25ca91e685a0c139'}, 'best_val_loss': 0.005231956951320171, 'loss': 4.809348297385441e-07, 'val_loss': 0.005231956951320171, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.18853256862137235, 'trainable': True, 'batch_size': 23, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 1295, 'train_split': 0.7}",super-sweep-174
289,"{'best_val_loss': 5.455443897517398e-05, 'val_binary_crossentropy': 5.455443897517398e-05, '_step': 145, '_wandb': {'runtime': 41}, '_runtime': 44, 'val_loss': 5.455443897517398e-05, 'binary_crossentropy': 3.005480948559125e-07, 'epoch': 145, 'graph': {'_type': 'graph-file', 'sha256': 'bcdcc91970b8a3adaea6ad7e4802b1df213bbceeffe0238f226fa154b4b8960f', 'path': 'media/graph/graph_summary_bcdcc91970b8a3adaea6.graph.json', 'size': 741}, 'best_epoch': 145, 'binary_accuracy': 1, 'val_binary_accuracy': 1, 'loss': 3.005480948559125e-07, '_timestamp': 1639542636}","{'epochs': 750, 'dropout_2': 0.1524041215878708, 'trainable': False, 'batch_size': 40, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1289, 'train_split': 0.7}",eager-sweep-173
290,"{'_wandb': {'runtime': 38}, 'val_loss': 0.0005118022672832012, 'best_val_loss': 0.0005118022672832012, 'loss': 3.623152053933154e-07, '_step': 124, 'epoch': 124, '_timestamp': 1639542575, 'best_epoch': 124, 'val_binary_crossentropy': 0.0005118022672832012, 'graph': {'path': 'media/graph/graph_summary_8a6dbab786e0e6e42925.graph.json', 'size': 741, '_type': 'graph-file', 'sha256': '8a6dbab786e0e6e429252798e5f114bdbecaa8a5530d7af32fdf344b8ab13f08'}, '_runtime': 40, 'binary_accuracy': 1, 'binary_crossentropy': 3.623152053933154e-07, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.3210203102384867, 'trainable': True, 'batch_size': 36, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1355, 'train_split': 0.7}",sage-sweep-172
291,"{'val_binary_crossentropy': 0.00025413656840100884, '_step': 571, 'epoch': 571, '_runtime': 130, 'val_loss': 0.00025413656840100884, 'binary_accuracy': 1, 'binary_crossentropy': 7.89484104757321e-08, 'val_binary_accuracy': 1, '_wandb': {'runtime': 127}, 'best_val_loss': 0.00025413656840100884, 'loss': 7.89484104757321e-08, 'graph': {'_type': 'graph-file', 'sha256': '854061b94a0961705f4bb5e6cce8a24b6bd3c3c80f45d37878d2e931bd74b68c', 'path': 'media/graph/graph_summary_854061b94a0961705f4b.graph.json', 'size': 738}, '_timestamp': 1639542518, 'best_epoch': 571}","{'epochs': 750, 'dropout_2': 0.06575930908374905, 'trainable': False, 'batch_size': 44, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 360, 'train_split': 0.7}",balmy-sweep-171
292,"{'epoch': 141, '_runtime': 44, 'val_loss': 1.8678210835787468e-05, '_timestamp': 1639542374, 'binary_crossentropy': 3.086464062107552e-08, 'best_val_loss': 1.8678210835787468e-05, '_step': 141, 'graph': {'sha256': 'f87fd09f5b8c18b03c7ce54e7bcb17c5b04f62f458df9549c6253f9207572eed', 'path': 'media/graph/graph_summary_f87fd09f5b8c18b03c7c.graph.json', 'size': 741, '_type': 'graph-file'}, 'val_binary_accuracy': 1, 'loss': 3.086464062107552e-08, '_wandb': {'runtime': 41}, 'best_epoch': 141, 'binary_accuracy': 1, 'val_binary_crossentropy': 1.8678210835787468e-05}","{'epochs': 750, 'dropout_2': 0.09619441851004752, 'trainable': True, 'batch_size': 32, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 2520, 'train_split': 0.7}",ruby-sweep-170
293,"{'best_val_loss': 9.290834714192896e-05, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 9.290834714192896e-05, 'best_epoch': 103, 'val_loss': 9.290834714192896e-05, '_timestamp': 1639542313, '_wandb': {'runtime': 32}, 'binary_accuracy': 1, 'binary_crossentropy': 2.8339661639620317e-07, '_step': 103, 'epoch': 103, 'graph': {'path': 'media/graph/graph_summary_7d6908d643a3b496a13d.graph.json', 'size': 741, '_type': 'graph-file', 'sha256': '7d6908d643a3b496a13ddf5e6d804af1f826fd2e538b854a5190699240bb2e3b'}, '_runtime': 35, 'loss': 2.8339661639620317e-07}","{'epochs': 750, 'dropout_2': 0.1777954243894696, 'trainable': True, 'batch_size': 23, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1612, 'train_split': 0.7}",northern-sweep-169
294,"{'val_loss': 0.27135008573532104, '_timestamp': 1639542262, 'loss': 2.1399253455456343e-05, 'graph': {'path': 'media/graph/graph_summary_a7ebab5f5d3ef626bb0e.graph.json', 'size': 771, '_type': 'graph-file', 'sha256': 'a7ebab5f5d3ef626bb0eaf7ab52fb21dd086791b28a80007860f2e5df323a6cc'}, '_runtime': 42, 'best_epoch': 136, '_step': 136, 'epoch': 136, 'best_val_loss': 0.27135008573532104, 'binary_accuracy': 1, 'binary_crossentropy': 2.1399253455456343e-05, '_wandb': {'runtime': 40}, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.27135008573532104}","{'epochs': 750, 'dropout_2': 0.43416488354280247, 'trainable': False, 'batch_size': 16, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 1552, 'train_split': 0.7}",playful-sweep-168
295,"{'graph': {'sha256': '843c62c527006982885522344e35aa1d10e66de7113058be4e38ac0ed24a8a53', 'path': 'media/graph/graph_summary_843c62c5270069828855.graph.json', 'size': 769, '_type': 'graph-file'}, '_runtime': 64, '_timestamp': 1639542206, 'binary_accuracy': 1, 'val_binary_accuracy': 1, 'loss': 1.9057711142522749e-06, 'best_val_loss': 0.14063048362731934, '_step': 250, '_wandb': {'runtime': 62}, 'val_loss': 0.14063048362731934, 'best_epoch': 250, 'val_binary_crossentropy': 0.14063048362731934, 'epoch': 250, 'binary_crossentropy': 1.9057711142522749e-06}","{'epochs': 750, 'dropout_2': 0.29824996713825697, 'trainable': False, 'batch_size': 36, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 537, 'train_split': 0.7}",peach-sweep-167
296,"{'best_val_loss': 0.0008572047227062285, 'epoch': 516, 'graph': {'sha256': 'dbba28e1c0469fc0a4fe395b41cc2939ebbfbbdd028d3563f624fe6644bb0e7a', 'path': 'media/graph/graph_summary_dbba28e1c0469fc0a4fe.graph.json', 'size': 739, '_type': 'graph-file'}, 'val_loss': 0.0008572047227062285, 'best_epoch': 516, '_timestamp': 1639542121, 'val_binary_crossentropy': 0.0008572047227062285, 'loss': 4.9123556777885824e-08, '_step': 516, '_wandb': {'runtime': 115}, 'binary_accuracy': 1, '_runtime': 117, 'binary_crossentropy': 4.9123556777885824e-08, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.12259393536880892, 'trainable': False, 'batch_size': 37, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 581, 'train_split': 0.7}",daily-sweep-166
297,"{'_runtime': 70, 'best_epoch': 283, 'loss': 1.67792154570634e-06, '_wandb': {'runtime': 68}, '_timestamp': 1639541986, 'best_val_loss': 0.10296891629695892, 'binary_accuracy': 1, 'val_binary_crossentropy': 0.10296891629695892, 'graph': {'path': 'media/graph/graph_summary_86d3146de8e60e472be9.graph.json', 'size': 771, '_type': 'graph-file', 'sha256': '86d3146de8e60e472be9d04ea00c02a3a5535f71933e3773bed63c791dd033dd'}, 'val_binary_accuracy': 1, 'epoch': 283, 'val_loss': 0.10296891629695892, 'binary_crossentropy': 1.67792154570634e-06, '_step': 283}","{'epochs': 750, 'dropout_2': 0.4088467335122537, 'trainable': True, 'batch_size': 9, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1234, 'train_split': 0.7}",devout-sweep-165
298,"{'_timestamp': 1639541896, 'best_epoch': 180, 'val_loss': 0.2672773599624634, 'binary_crossentropy': 0.0007985442643985152, '_step': 180, 'binary_accuracy': 1, 'epoch': 180, 'graph': {'size': 765, '_type': 'graph-file', 'sha256': '7eb100ff21c031ac19e64564702e47a2ffa887eb5ff1287ba019af3cf8467637', 'path': 'media/graph/graph_summary_7eb100ff21c031ac19e6.graph.json'}, '_wandb': {'runtime': 47}, '_runtime': 49, 'best_val_loss': 0.2672773599624634, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.2672773599624634, 'loss': 0.0007985442643985152}","{'epochs': 750, 'dropout_2': 0.48734135974874737, 'trainable': True, 'batch_size': 36, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 44, 'train_split': 0.7}",vital-sweep-164
299,"{'_runtime': 38, 'val_loss': 0.0012332027545198798, '_timestamp': 1639541828, 'graph': {'path': 'media/graph/graph_summary_df577597c0e0d6c774df.graph.json', 'size': 739, '_type': 'graph-file', 'sha256': 'df577597c0e0d6c774df9dbac80e53e5844d0bb7d6fdf511e4dd390b3ce518e6'}, '_step': 127, 'epoch': 127, '_wandb': {'runtime': 36}, 'best_epoch': 127, 'best_val_loss': 0.0012332027545198798, 'binary_crossentropy': 9.122394658334088e-06, 'loss': 9.122394658334088e-06, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.0012332027545198798, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.2911491937103759, 'trainable': True, 'batch_size': 34, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 695, 'train_split': 0.7}",crimson-sweep-163
300,"{'val_loss': 0.0033181451726704836, 'best_val_loss': 0.0033181451726704836, 'epoch': 241, '_runtime': 61, 'best_epoch': 241, 'loss': 8.261130233222502e-07, '_wandb': {'runtime': 59}, 'binary_crossentropy': 8.261130233222502e-07, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.0033181451726704836, '_step': 241, 'graph': {'size': 739, '_type': 'graph-file', 'sha256': 'e234c83f32e03191a4e6ca15c2c5ecb9ab0ae9cece703c76cafd45d7c003955a', 'path': 'media/graph/graph_summary_e234c83f32e03191a4e6.graph.json'}, '_timestamp': 1639541772, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.2561354367888541, 'trainable': False, 'batch_size': 31, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 985, 'train_split': 0.7}",leafy-sweep-162
301,"{'val_binary_crossentropy': 0.000382755504688248, 'loss': 2.54665849297453e-07, 'graph': {'path': 'media/graph/graph_summary_ca287deaef9195dbaf38.graph.json', 'size': 741, '_type': 'graph-file', 'sha256': 'ca287deaef9195dbaf38f33620f8995619659cc70995d2aad17fb6944da42498'}, '_wandb': {'runtime': 33}, 'val_loss': 0.000382755504688248, 'val_binary_accuracy': 1, 'epoch': 102, 'best_epoch': 102, 'best_val_loss': 0.000382755504688248, 'binary_accuracy': 1, '_step': 102, '_timestamp': 1639541693, 'binary_crossentropy': 2.54665849297453e-07, '_runtime': 35}","{'epochs': 750, 'dropout_2': 0.2004819763119221, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1343, 'train_split': 0.7}",worldly-sweep-161
302,"{'loss': 4.293131951271789e-06, '_step': 126, 'val_binary_accuracy': 1, 'graph': {'sha256': '58dc87cd3377cd4f615c9b8be002d76551605552cb0f0a92bcef86693309e3ef', 'path': 'media/graph/graph_summary_58dc87cd3377cd4f615c.graph.json', 'size': 769, '_type': 'graph-file'}, 'val_loss': 0.29201260209083557, 'binary_accuracy': 1, 'binary_crossentropy': 4.293131951271789e-06, 'val_binary_crossentropy': 0.29201260209083557, 'best_val_loss': 0.29201260209083557, 'epoch': 126, '_wandb': {'runtime': 35}, '_runtime': 38, '_timestamp': 1639541644, 'best_epoch': 126}","{'epochs': 750, 'dropout_2': 0.42160775530791983, 'trainable': False, 'batch_size': 8, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 670, 'train_split': 0.7}",rosy-sweep-160
303,"{'binary_accuracy': 1, 'loss': 9.169115173790489e-07, '_step': 123, '_timestamp': 1639541587, 'best_val_loss': 0.15566398203372955, 'graph': {'path': 'media/graph/graph_summary_498e3cc9146e7289624d.graph.json', 'size': 771, '_type': 'graph-file', 'sha256': '498e3cc9146e7289624dccf7e64515a201418c377c53f93fd93997df57d9d65e'}, 'val_loss': 0.15566398203372955, 'val_binary_accuracy': 1, 'epoch': 123, '_wandb': {'runtime': 37}, '_runtime': 39, 'best_epoch': 123, 'binary_crossentropy': 9.169115173790489e-07, 'val_binary_crossentropy': 0.15566398203372955}","{'epochs': 750, 'dropout_2': 0.20219205576309413, 'trainable': False, 'batch_size': 5, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 1723, 'train_split': 0.7}",leafy-sweep-159
304,"{'binary_accuracy': 1, 'binary_crossentropy': 1.95067258346171e-07, 'epoch': 198, '_runtime': 54, '_timestamp': 1639541529, 'best_val_loss': 0.0002529167104512453, 'loss': 1.95067258346171e-07, '_wandb': {'runtime': 52}, 'val_loss': 0.0002529167104512453, 'graph': {'path': 'media/graph/graph_summary_cbdf95690cae7952b213.graph.json', 'size': 741, '_type': 'graph-file', 'sha256': 'cbdf95690cae7952b2139f4f7be0180a01c8a1e6936d4c83e7466cefa88c4c89'}, 'val_binary_crossentropy': 0.0002529167104512453, '_step': 198, 'best_epoch': 198, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.2253928464443125, 'trainable': False, 'batch_size': 37, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1242, 'train_split': 0.7}",avid-sweep-158
305,"{'epoch': 405, 'graph': {'_type': 'graph-file', 'sha256': 'cc6724da528c14d182dc554a9f9aa012598e73f4f6dcbb55a6be45e044af46cc', 'path': 'media/graph/graph_summary_cc6724da528c14d182dc.graph.json', 'size': 768}, 'val_loss': 0.3135962188243866, '_wandb': {'runtime': 88}, '_timestamp': 1639541455, 'best_epoch': 405, 'binary_accuracy': 1, 'loss': 1.5391076431114923e-06, '_runtime': 90, 'binary_crossentropy': 1.5391076431114923e-06, 'val_binary_crossentropy': 0.3135962188243866, '_step': 405, 'best_val_loss': 0.3135962188243866, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.1689127446722277, 'trainable': False, 'batch_size': 31, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 446, 'train_split': 0.7}",vital-sweep-157
306,"{'epoch': 178, '_wandb': {'runtime': 47}, 'best_val_loss': 0.30677691102027893, 'val_binary_crossentropy': 0.30677691102027893, '_step': 178, 'graph': {'sha256': '0ccdd90484cfadfed39800acc8498dcdfc2bc82cfb514498c43c2d24be3e3526', 'path': 'media/graph/graph_summary_0ccdd90484cfadfed398.graph.json', 'size': 771, '_type': 'graph-file'}, '_timestamp': 1639541346, 'val_binary_accuracy': 1, 'binary_crossentropy': 3.372913852217607e-06, 'loss': 3.372913852217607e-06, '_runtime': 49, 'val_loss': 0.30677691102027893, 'best_epoch': 178, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.3657295550833225, 'trainable': True, 'batch_size': 25, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1375, 'train_split': 0.7}",avid-sweep-156
307,"{'_timestamp': 1639541279, 'best_epoch': 128, 'best_val_loss': 0.0016808923101052642, 'val_binary_crossentropy': 0.0016808923101052642, 'binary_accuracy': 1, 'loss': 1.4919841362370793e-08, '_step': 128, 'epoch': 128, '_wandb': {'runtime': 38}, 'graph': {'_type': 'graph-file', 'sha256': '01158a58b4dea5e3b6f55c8293126c7f46116e64889ca7b942405c9179186825', 'path': 'media/graph/graph_summary_01158a58b4dea5e3b6f5.graph.json', 'size': 741}, '_runtime': 40, 'binary_crossentropy': 1.4919841362370793e-08, 'val_binary_accuracy': 1, 'val_loss': 0.0016808923101052642}","{'epochs': 750, 'dropout_2': 0.21822304294548991, 'trainable': True, 'batch_size': 16, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 2186, 'train_split': 0.7}",crimson-sweep-155
308,"{'loss': 1.4350871424539946e-05, 'graph': {'path': 'media/graph/graph_summary_7a292ed799d0f07bf6a6.graph.json', 'size': 739, '_type': 'graph-file', 'sha256': '7a292ed799d0f07bf6a6f7e392c7a4a5cadca066cfedf2aa451218d039da1204'}, '_wandb': {'runtime': 31}, '_runtime': 33, '_timestamp': 1639541220, 'epoch': 100, 'val_loss': 0.005061426665633917, 'best_epoch': 100, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.005061426665633917, 'best_val_loss': 0.005061426665633917, '_step': 100, 'binary_accuracy': 1, 'binary_crossentropy': 1.4350871424539946e-05}","{'epochs': 750, 'dropout_2': 0.4954155515767106, 'trainable': True, 'batch_size': 25, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 539, 'train_split': 0.7}",crisp-sweep-154
309,"{'epoch': 144, 'val_loss': 0.005030131433159113, 'binary_accuracy': 1, 'val_binary_crossentropy': 0.005030131433159113, '_step': 144, 'best_epoch': 144, 'val_binary_accuracy': 1, 'loss': 7.1926488089957274e-06, '_runtime': 43, '_timestamp': 1639541172, 'best_val_loss': 0.005030131433159113, '_wandb': {'runtime': 41}, 'binary_crossentropy': 7.1926488089957274e-06, 'graph': {'_type': 'graph-file', 'sha256': '49674162a6fbbfea0b6951dcf0d479a91d292841ead41cdd4042b7542a504a04', 'path': 'media/graph/graph_summary_49674162a6fbbfea0b69.graph.json', 'size': 739}}","{'epochs': 750, 'dropout_2': 0.37046222024532266, 'trainable': True, 'batch_size': 28, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 707, 'train_split': 0.7}",olive-sweep-153
310,"{'epoch': 125, 'best_epoch': 125, 'best_val_loss': 0.0015078161377459764, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.0015078161377459764, 'val_loss': 0.0015078161377459764, 'loss': 1.046637621016089e-07, '_timestamp': 1639541111, 'binary_accuracy': 1, 'binary_crossentropy': 1.046637621016089e-07, '_step': 125, 'graph': {'path': 'media/graph/graph_summary_d0be2c9341a5959d0d41.graph.json', 'size': 741, '_type': 'graph-file', 'sha256': 'd0be2c9341a5959d0d412d60d2ce8d7e14a5ebde803a034a2b8dde16bd226ff9'}, '_wandb': {'runtime': 37}, '_runtime': 40}","{'epochs': 750, 'dropout_2': 0.4324414178172683, 'trainable': True, 'batch_size': 25, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 1609, 'train_split': 0.7}",toasty-sweep-152
311,"{'val_binary_crossentropy': 0.13021831214427948, 'loss': 2.266315050292178e-06, '_wandb': {'runtime': 66}, '_timestamp': 1639541056, 'best_val_loss': 0.13021831214427948, 'val_binary_accuracy': 1, '_step': 263, 'epoch': 263, '_runtime': 68, 'val_loss': 0.13021831214427948, 'best_epoch': 263, 'graph': {'sha256': '99e9fa5070b2e961845e325591e9959674dc48c5d97bc55104d0b3f8674bca48', 'path': 'media/graph/graph_summary_99e9fa5070b2e961845e.graph.json', 'size': 769, '_type': 'graph-file'}, 'binary_accuracy': 1, 'binary_crossentropy': 2.266315050292178e-06}","{'epochs': 750, 'dropout_2': 0.04563964348874144, 'trainable': True, 'batch_size': 9, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 731, 'train_split': 0.7}",stellar-sweep-151
312,"{'binary_crossentropy': 1.7868106851892662e-06, 'epoch': 138, '_wandb': {'runtime': 41}, '_timestamp': 1639540972, 'val_binary_accuracy': 1, '_step': 138, 'val_loss': 0.10723070800304411, 'best_val_loss': 0.10723070800304411, 'binary_accuracy': 1, 'val_binary_crossentropy': 0.10723070800304411, 'graph': {'sha256': '09db5ea049381c3cf7ed112a037d2274516cce6fb39668b900b77df86f08e4ae', 'path': 'media/graph/graph_summary_09db5ea049381c3cf7ed.graph.json', 'size': 771, '_type': 'graph-file'}, '_runtime': 42, 'best_epoch': 138, 'loss': 1.7868106851892662e-06}","{'epochs': 750, 'dropout_2': 0.4609003323843115, 'trainable': False, 'batch_size': 5, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 2473, 'train_split': 0.7}",light-sweep-150
313,"{'loss': 1.482016500631289e-06, '_step': 363, 'graph': {'path': 'media/graph/graph_summary_9da180e346fc353aca91.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '9da180e346fc353aca9148bd2980e9f04b505ae2d9cb3b71e9357b3bf98afb8d'}, '_timestamp': 1639540913, 'binary_accuracy': 1, 'epoch': 363, 'best_epoch': 363, 'binary_crossentropy': 1.482016500631289e-06, 'val_binary_crossentropy': 0.000608496367931366, 'val_loss': 0.000608496367931366, '_wandb': {'runtime': 86}, '_runtime': 88, 'best_val_loss': 0.000608496367931366, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.14076893952059288, 'trainable': False, 'batch_size': 25, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 183, 'train_split': 0.7}",kind-sweep-149
314,"{'_timestamp': 1639540811, 'loss': 4.658285774894466e-07, 'graph': {'path': 'media/graph/graph_summary_4d62c8b7961c4f4a89ba.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '4d62c8b7961c4f4a89baf12a17887962aa2ca1da7d78cc30a0964d5056e11aca'}, '_runtime': 117, 'best_epoch': 507, 'best_val_loss': 0.0005308311665430665, 'binary_crossentropy': 4.658285774894466e-07, 'val_binary_crossentropy': 0.0005308311665430665, 'binary_accuracy': 1, 'val_binary_accuracy': 1, '_step': 507, 'epoch': 507, '_wandb': {'runtime': 114}, 'val_loss': 0.0005308311665430665}","{'epochs': 750, 'dropout_2': 0.0668189811045456, 'trainable': True, 'batch_size': 32, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 203, 'train_split': 0.7}",smart-sweep-148
315,"{'loss': 3.957750232075341e-05, 'best_epoch': 111, 'binary_crossentropy': 3.957750232075341e-05, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.18394026160240173, '_wandb': {'runtime': 34}, 'val_loss': 0.18394026160240173, 'best_val_loss': 0.18394026160240173, 'binary_accuracy': 1, 'epoch': 111, 'graph': {'_type': 'graph-file', 'sha256': '1b1d071c8ee6290cc1676554b93681fe06ceef79cb251131856dacc89474e44f', 'path': 'media/graph/graph_summary_1b1d071c8ee6290cc167.graph.json', 'size': 769}, '_runtime': 36, '_timestamp': 1639540678, '_step': 111}","{'epochs': 750, 'dropout_2': 0.29681228642948293, 'trainable': True, 'batch_size': 16, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 554, 'train_split': 0.7}",crimson-sweep-147
316,"{'epoch': 400, 'graph': {'sha256': 'd182b79c56808618a642193c675baba0fe0da4efe0e5d046b3f88de2d133172c', 'path': 'media/graph/graph_summary_d182b79c56808618a642.graph.json', 'size': 738, '_type': 'graph-file'}, '_step': 400, '_runtime': 112, '_timestamp': 1639540623, 'best_val_loss': 0.0008876516367308795, 'binary_accuracy': 1, 'binary_crossentropy': 6.528474614242441e-07, '_wandb': {'runtime': 110}, 'best_epoch': 400, 'val_loss': 0.0008876516367308795, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.0008876516367308795, 'loss': 6.528474614242441e-07}","{'epochs': 750, 'dropout_2': 0.10778545512271792, 'trainable': False, 'batch_size': 42, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 370, 'train_split': 0.7}",young-sweep-146
317,"{'best_val_loss': 0.005112529266625643, 'binary_crossentropy': 8.448801963822916e-06, '_wandb': {'runtime': 58}, '_runtime': 60, 'val_loss': 0.005112529266625643, 'best_epoch': 225, 'binary_accuracy': 1, 'loss': 8.448801963822916e-06, 'graph': {'path': 'media/graph/graph_summary_1869e37d7e5a969583e3.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '1869e37d7e5a969583e3d5eb3a3287f2244f4f0412af5d7f9e5a108a3166cee9'}, 'val_binary_crossentropy': 0.005112529266625643, '_step': 225, 'epoch': 225, '_timestamp': 1639540493, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.1944188781464215, 'trainable': True, 'batch_size': 6, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 301, 'train_split': 0.7}",lively-sweep-145
318,"{'val_loss': 0.0005214625271037221, 'best_epoch': 113, 'binary_accuracy': 1, 'val_binary_accuracy': 1, 'epoch': 113, '_runtime': 37, 'best_val_loss': 0.0005214625271037221, 'graph': {'path': 'media/graph/graph_summary_b55ef79becebbc867fc8.graph.json', 'size': 741, '_type': 'graph-file', 'sha256': 'b55ef79becebbc867fc85b390ce03250964b04081b5c9381913c9d51f7d9e67e'}, 'binary_crossentropy': 1.0107247305768396e-07, 'val_binary_crossentropy': 0.0005214625271037221, 'loss': 1.0107247305768396e-07, '_step': 113, '_wandb': {'runtime': 35}, '_timestamp': 1639540417}","{'epochs': 750, 'dropout_2': 0.0855881570315013, 'trainable': True, 'batch_size': 7, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 2227, 'train_split': 0.7}",fresh-sweep-144
319,"{'_timestamp': 1639540363, 'val_loss': 0.11185569316148758, 'best_val_loss': 0.11185569316148758, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.11185569316148758, 'loss': 2.0138574541306298e-07, '_step': 180, '_runtime': 51, 'binary_accuracy': 1, 'binary_crossentropy': 2.0138574541306298e-07, 'epoch': 180, 'graph': {'_type': 'graph-file', 'sha256': '2f29960b483eac6787ce6e64550289f83dd0e1941f456463dacf07e4bf541a0f', 'path': 'media/graph/graph_summary_2f29960b483eac6787ce.graph.json', 'size': 771}, '_wandb': {'runtime': 49}, 'best_epoch': 180}","{'epochs': 750, 'dropout_2': 0.30421700566106186, 'trainable': False, 'batch_size': 9, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 2141, 'train_split': 0.7}",toasty-sweep-143
320,"{'loss': 5.5616315108864e-08, '_runtime': 167, 'best_epoch': 749, 'binary_crossentropy': 5.5616315108864e-08, 'val_binary_accuracy': 1, 'graph': {'sha256': 'cfb53541be3b34e8667ba09633f1c828e775869def199168743f579954a90f28', 'path': 'media/graph/graph_summary_cfb53541be3b34e8667b.graph.json', 'size': 738, '_type': 'graph-file'}, '_timestamp': 1639540296, 'best_val_loss': 0.0005298720207065344, 'binary_accuracy': 1, 'val_binary_crossentropy': 0.0005298720207065344, '_step': 749, 'epoch': 749, '_wandb': {'runtime': 166}, 'val_loss': 0.0005298720207065344}","{'epochs': 750, 'dropout_2': 0.001053808312893978, 'trainable': False, 'batch_size': 15, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 452, 'train_split': 0.7}",lunar-sweep-142
